time/fps,time/total_timesteps,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,train/value_loss,train/approx_kl,train/std,train/clip_range,train/clip_fraction,train/loss,train/policy_gradient_loss,train/explained_variance,train/entropy_loss,train/n_updates,train/learning_rate
1329,1359872,1022,166,928.04379046,262.88,6.0749621098921125e-05,0.024287451,0.26253965497016907,0.2,0.2633544921875,-0.028392178937792778,-0.003499482998449821,0.9998625853913836,-0.23755113556981086,1670,0.0003
1329,1368064,1028,167,927.9910376500001,262.88,7.419988862693572e-05,0.02436767,0.2643806040287018,0.2,0.2541015625,0.004228969104588032,-0.003820972780340526,0.9998197435634211,-0.24955163095146418,1680,0.0003
1329,1376256,1035,168,930.3031635599999,263.52,0.00010574413285837636,0.025142703,0.2650216519832611,0.2,0.27901611328125,-0.011792301200330257,-0.0026095507559148246,0.9997828412888339,-0.25607228754088285,1690,0.0003
1329,1384448,1041,169,930.1854655899999,263.32,7.228504645553357e-05,0.024160925,0.26252397894859314,0.2,0.24725341796875,0.0029011648148298264,-0.0011233785175136291,0.9998424344521482,-0.23991390457376838,1700,0.0003
1329,1392640,1047,170,930.7975559700001,263.44,4.914805801803368e-05,0.024816962,0.2639162838459015,0.2,0.2510498046875,-0.019011450931429863,-0.002108238839173282,0.999891667648626,-0.24560647225007415,1710,0.0003
1329,1400832,1053,171,932.8516748199999,264.42,8.666513295594314e-05,0.02562188,0.2648361623287201,0.2,0.27005615234375,-0.016801485791802406,-0.0030613218088547,0.9997889027144993,-0.25707681821659206,1720,0.0003
1329,1409024,1059,172,934.0734306300001,264.83,7.158168130416698e-05,0.023675166,0.26550960540771484,0.2,0.272607421875,-0.021534105762839317,-0.003167934317389154,0.9997832566587022,-0.2691802516579628,1730,0.0003
1329,1417216,1065,173,935.2507961900001,265.21,5.141905134848912e-05,0.02311682,0.2635461986064911,0.2,0.25521240234375,0.018503541126847267,-0.00033848940856842093,0.9998808488744544,-0.255082060303539,1740,0.0003
1329,1425408,1071,174,932.7786148,264.21,4.7704192949993286e-05,0.022286689,0.2614114284515381,0.2,0.25135498046875,-0.00632733479142189,-0.0018344947056903038,0.9998855298035778,-0.2264966441318393,1750,0.0003
1329,1433600,1077,175,925.8338920799999,262.02,7.002478741497953e-05,0.027070463,0.26042038202285767,0.2,0.26597900390625,0.05460225045681,-0.0009464474638662068,0.9998461824579863,-0.21382569344714283,1760,0.0003
1329,1441792,1084,176,921.53955879,260.69,0.0001394827451292713,0.029248215,0.2633838355541229,0.2,0.28099365234375,-0.0263788104057312,-0.005807496196575812,0.9996023670537397,-0.22998053533956409,1770,0.0003
1330,1449984,1090,177,923.53765501,261.4,9.92924472839718e-05,0.026191534,0.2612694501876831,0.2,0.24615478515625,-0.03917265683412552,-0.0023570052211653093,0.9997442403109744,-0.22223826376721262,1780,0.0003
1330,1458176,1096,178,928.97318333,262.99,0.00013583122436102712,0.02660717,0.260111004114151,0.2,0.2676513671875,-0.003231328446418047,-0.0017055848074960522,0.9994081587065011,-0.2051978432573378,1790,0.0003
1330,1466368,1102,179,933.3396715099999,264.31,5.0549226575924425e-05,0.026655383,0.2584776282310486,0.2,0.263330078125,-0.010197900235652924,-0.0020597437796823215,0.9998443950607907,-0.1909900626167655,1800,0.0003
1330,1474560,1108,180,933.72635157,264.36,3.891698592042303e-05,0.024017498,0.2584203779697418,0.2,0.24859619140625,-0.00030018435791134834,-3.182399286743021e-05,0.9998987707367633,-0.17873975709080697,1810,0.0003
1330,1482752,1114,181,932.7258437300001,264.39,6.016176698011577e-05,0.026071228,0.2583620548248291,0.2,0.2614501953125,-0.004232346545904875,-0.002315624792026938,0.9998203892755555,-0.18435841668397188,1820,0.0003
1330,1490944,1120,182,934.5289483399999,264.88,0.0006179814927662619,0.027469981,0.2597990036010742,0.2,0.285400390625,0.00031928776297718287,-0.0016718309329007753,0.9988188695861027,-0.20035390220582486,1830,0.0003
1330,1499136,1126,183,936.2579310000001,265.07,3.995463592261217e-05,0.022331068,0.2600851356983185,0.2,0.25223388671875,-0.01832781545817852,-0.0015293208460207097,0.9996197268483229,-0.20174069255590438,1840,0.0003
1330,1507328,1132,184,936.8901823499999,264.8,3.943656901057579e-05,0.02459593,0.25670185685157776,0.2,0.26138916015625,0.0022800418082624674,-0.0011834120146886561,0.9998248268384486,-0.1684946583583951,1850,0.0003
1330,1515520,1139,185,935.42680638,264.13,8.312891266797351e-05,0.02570158,0.25585582852363586,0.2,0.26927490234375,-0.02846783772110939,-0.00015131610707612707,0.9997405908361543,-0.16215331982821227,1860,0.0003
1330,1523712,1145,186,935.65226657,264.11,7.783976001292103e-05,0.028033363,0.2573964297771454,0.2,0.278076171875,-0.016197092831134796,-0.001868908139931591,0.9997411860676948,-0.1678175856359303,1870,0.0003
1330,1531904,1151,187,939.2977493799999,265.25,6.473723618540816e-05,0.028549872,0.25612694025039673,0.2,0.265673828125,0.015142073854804039,-0.0039321122922046925,0.9998345607455121,-0.16171569898724555,1880,0.0003
1330,1540096,1157,188,942.1977558300001,266.13,0.00012610418465186513,0.02748179,0.2526087760925293,0.2,0.274853515625,0.028055796399712563,-0.004625847172064823,0.9996175589039922,-0.13161687096580862,1890,0.0003
1330,1548288,1163,189,941.9570061100001,266.11,4.698181969544635e-05,0.025280837,0.25062528252601624,0.2,0.2580322265625,-0.022203946486115456,-0.0005403807284892536,0.9998653998773079,-0.09133398132398725,1900,0.0003
1330,1556480,1169,190,942.6843481499999,266.41,8.701303317906194e-05,0.0264554,0.25023898482322693,0.2,0.2647705078125,-0.015257341787219048,0.000282483908085851,0.9998076492774999,-0.08411016603931784,1910,0.0003
1330,1564672,1175,191,946.9009252899999,268.25,0.00011553724110200392,0.030439734,0.24530738592147827,0.2,0.2903564453125,-0.00873609073460102,-0.003414009988409816,0.9996070569613948,-0.04911224422976375,1920,0.0003
1330,1572864,1181,192,946.5867145299999,268.72,0.00019628675231899705,0.02647668,0.2438550442457199,0.2,0.27398681640625,-0.04955349490046501,-0.0016015173482628597,0.9993898149696179,-0.011517587024718523,1930,0.0003
1330,1581056,1188,193,949.8276942300002,269.74,0.0001807641598190912,0.027212232,0.24367253482341766,0.2,0.28916015625,-0.020730353891849518,-0.0024285481576953316,0.9994027225766331,-0.009248971566557884,1940,0.0003
1330,1589248,1194,194,945.6598640200001,268.34,0.0001173895878864073,0.032880124,0.24329634010791779,0.2,0.27578125,-0.002905125729739666,-0.004686116830635001,0.9996716399327852,-0.00370381623506546,1950,0.0003
1330,1597440,1200,195,942.87357001,266.94,0.00022327080542083877,0.028600253,0.24164526164531708,0.2,0.2869140625,-0.008341093547642231,-0.004121188066164905,0.9994992143474519,0.004411507397890091,1960,0.0003
1330,1605632,1206,196,943.68088928,266.78,0.00012259278233130999,0.022480046,0.242279052734375,0.2,0.26416015625,-0.03830574080348015,-0.0005785426645161351,0.9996490328921936,0.004797667637467385,1970,0.0003
1330,1613824,1212,197,942.9292727699999,266.71,9.319516494485925e-05,0.02661679,0.24179570376873016,0.2,0.27821044921875,0.0029244753532111645,-0.0007061072697979398,0.9997387526673265,0.009858567267656326,1980,0.0003
1330,1622016,1218,198,940.5447905499999,265.89,0.00048623392951583353,0.029525531,0.24199847877025604,0.2,0.2958984375,-0.001174810342490673,0.0019270455632067751,0.9989258438581601,0.0035487635992467403,1990,0.0003
1330,1630208,1225,199,939.62841324,265.75,0.00010405143851670573,0.025111282,0.24060316383838654,0.2,0.2732177734375,-0.03842349722981453,0.0014997319243775565,0.9993789267027751,0.01738159293308854,2000,0.0003
1330,1638400,1231,200,941.1942277700001,266.1,0.00012804227174001426,0.029184865,0.23940806090831757,0.2,0.281201171875,-0.0059449272230267525,-0.003332475634670118,0.9995150316099171,0.033306894823908806,2010,0.0003
1330,1646592,1237,201,940.9461068200003,265.46,8.792562565815843e-05,0.026324064,0.23976098001003265,0.2,0.29013671875,0.018742868676781654,-0.002852547112524917,0.9997494685812853,0.043231879454106094,2020,0.0003
1330,1654784,1243,202,939.6249259199998,264.61,6.982902094136989e-05,0.0279411,0.24019747972488403,0.2,0.268408203125,-0.017879579216241837,-0.001612948101501388,0.9998322319152066,0.030306731443852188,2030,0.0003
1330,1662976,1249,203,940.3204204500001,264.47,5.6124903065324364e-05,0.027316952,0.23804835975170135,0.2,0.29091796875,-0.01684938557446003,-0.0026613259014993673,0.9998444926604861,0.047119864262640476,2040,0.0003
1330,1671168,1255,204,937.47800563,264.46,3.818791954870449e-05,0.024787003,0.23891179263591766,0.2,0.27188720703125,0.00015918684948701411,0.0017435580935853067,0.9998885874010739,0.0495885144919157,2050,0.0003
1330,1679360,1261,205,936.2368407299999,264.38,0.0008560700264581556,0.030680388,0.23909424245357513,0.2,0.29224853515625,-0.018297120928764343,-0.00047006563745526363,0.998419729527086,0.038757196720689537,2060,0.0003
1330,1687552,1268,206,933.8444780599999,263.92,0.0004487284556518034,0.025186084,0.2384129762649536,0.2,0.27305908203125,-0.025925302878022194,0.004129072879004525,0.9990252174902707,0.05267183538526297,2070,0.0003
1330,1695744,1274,207,933.6319056199999,263.61,0.0002090404671776014,0.030589432,0.23899178206920624,0.2,0.29869384765625,-0.03364424780011177,-0.0014244803116525873,0.9994398697745055,0.0417254576459527,2080,0.0003
1330,1703936,1280,208,931.7894036400003,262.74,0.00011254722088267499,0.029457208,0.2394654005765915,0.2,0.28748779296875,-0.018895940855145454,-0.00474513952358393,0.9997069590608589,0.03987081982195377,2090,0.0003
1330,1712128,1286,209,930.5424790399999,262.04,0.00038619065626903647,0.029754192,0.24085378646850586,0.2,0.2848876953125,-0.011116214096546173,-0.002105270596985065,0.999133369710762,0.023504017293453215,2100,0.0003
1330,1720320,1292,210,934.1065482799999,262.7,0.00013648468280678117,0.026811846,0.2385900616645813,0.2,0.25843505859375,-0.009431269951164722,-0.0008474700365695753,0.999476850789506,0.038595006428658964,2110,0.0003
1330,1728512,1298,211,938.3739874400002,263.61,6.681212867079011e-05,0.024693329,0.23769794404506683,0.2,0.26116943359375,-0.03980129212141037,0.00047920522374624854,0.9997882966563338,0.05543052749708295,2120,0.0003
1330,1736704,1304,212,940.94661022,264.4,7.485762300234456e-05,0.02472895,0.2365073412656784,0.2,0.2646240234375,-0.026428643614053726,0.000603684937232174,0.9998200729023665,0.0693592980504036,2130,0.0003
1330,1744896,1311,213,941.3211130399999,264.46,6.118684043343592e-05,0.0262115,0.2363358736038208,0.2,0.278857421875,-0.012567086145281792,-0.0010899793762291666,0.9998063341772649,0.07078565880656243,2140,0.0003
1330,1753088,1317,214,941.6797846700001,264.44,0.00014048921777174428,0.02922493,0.23572857677936554,0.2,0.2810546875,0.04832223802804947,-0.0005529576792469015,0.9996998676215298,0.07658476503565907,2150,0.0003
1330,1761280,1323,215,941.71898384,264.09,5.136864437176314e-05,0.026234904,0.23654258251190186,0.2,0.2709716796875,-0.037303440272808075,0.0005719897733797552,0.9998107901628828,0.0763991110958159,2160,0.0003
1330,1769472,1329,216,943.27030464,264.55,4.775466945048379e-05,0.02742072,0.23642174899578094,0.2,0.278466796875,0.03651024401187897,-0.001089207914810686,0.9998683807643829,0.07037051226943732,2170,0.0003
1330,1777664,1335,217,944.61612681,265.14,5.890169396991496e-05,0.025092447,0.23633576929569244,0.2,0.286865234375,0.005757605191320181,-0.0008809008628304582,0.9998413032590179,0.07467062901705504,2180,0.0003
1331,1785856,1341,218,946.2596235500001,265.49,5.673226088163119e-05,0.0265469,0.23623566329479218,0.2,0.27923583984375,0.0005400960799306631,0.001248863922774035,0.9998779134475626,0.07765080779790878,2190,0.0003
1331,1794048,1347,219,946.54469714,265.38,2.937117930628119e-05,0.026680838,0.23421762883663177,0.2,0.26483154296875,-0.0030627467203885317,0.0003501451736156014,0.9999294766312232,0.09277320429682731,2200,0.0003
1330,1802240,1354,220,946.5686378899998,265.02,0.0005701419442317501,0.027264582,0.23605717718601227,0.2,0.292236328125,-0.011641382239758968,-0.0009210124364471995,0.9989659831626341,0.08244872316718102,2210,0.0003
1331,1810432,1360,221,945.06866079,264.73,5.770223528855922e-05,0.028594416,0.23235268890857697,0.2,0.2901611328125,0.001714371144771576,-0.0017607881711228402,0.9996909096662421,0.11713711731135845,2220,0.0003
1331,1818624,1366,222,942.9833791899999,264.11,5.743041756431921e-05,0.02917882,0.23408199846744537,0.2,0.29725341796875,-0.03392776846885681,-0.0014187023878548643,0.9997832507942803,0.11431313203647733,2230,0.0003
1331,1826816,1372,223,942.50995716,263.77,6.198661545653295e-05,0.028412139,0.2342115193605423,0.2,0.284619140625,-0.030173540115356445,0.002128166151669575,0.9998422290373128,0.10677181202918291,2240,0.0003
1330,1835008,1378,224,940.68157867,263.01,3.5405293527190906e-05,0.026050232,0.23404920101165771,0.2,0.26585693359375,0.0033500061836093664,0.0012158412015196517,0.9998967250285204,0.10634666010737419,2250,0.0003
1330,1843200,1384,225,941.4654458299999,263.42,5.3957903057266775e-05,0.030222973,0.23308365046977997,0.2,0.28948974609375,-0.006048881448805332,-0.0018220599200503783,0.9998685627360828,0.11351307379081846,2260,0.0003
1330,1851392,1391,226,944.5175950499998,264.44,6.179341899468228e-05,0.027333396,0.23157763481140137,0.2,0.2748046875,-0.0093340203166008,-0.001244252590186079,0.9998194880026858,0.13263298776000737,2270,0.0003
1331,1859584,1397,227,947.4581980800001,265.09,3.447204340432108e-05,0.025218291,0.22956259548664093,0.2,0.27613525390625,-0.00912458635866642,0.00023936451580084395,0.999915972162853,0.1573631664738059,2280,0.0003
1331,1867776,1403,228,942.1386519800002,263.63,3.3989305337200906e-05,0.025824785,0.2266688346862793,0.2,0.28238525390625,0.024086058139801025,-0.00010557355180935701,0.9999245013386826,0.19376757740974426,2290,0.0003
1331,1875968,1409,229,939.8839816100001,263.52,0.008348967049977318,0.02813463,0.22575443983078003,0.2,0.29488525390625,-0.009156237356364727,-0.0004667694784075138,0.9832584820687771,0.20624185390770436,2300,0.0003
1331,1884160,1415,230,939.0669510399998,264.49,0.0004117041947040434,0.06098637,0.22475594282150269,0.2,0.2859619140625,0.019458426162600517,0.001405785548467975,0.9965806822292507,0.21561238579452038,2310,0.0003
1331,1892352,1421,231,944.7666359199998,266.7,0.00027827231476749146,0.02869942,0.22715353965759277,0.2,0.28599853515625,0.012021238915622234,-0.0033276175461651293,0.9986381693743169,0.20147543363273143,2320,0.0003
1331,1900544,1427,232,944.4732379500002,266.95,0.00013191793412090647,0.02809875,0.22645258903503418,0.2,0.28426513671875,-0.030671902000904083,-0.0006941446757991798,0.9994454712723382,0.20496943090111017,2330,0.0003
1331,1908736,1433,233,941.3775781800001,265.5,7.314865299150597e-05,0.028409014,0.22901266813278198,0.2,0.28663330078125,-0.016512200236320496,-0.001029807873055688,0.9997099994216114,0.18393246764317156,2340,0.0003
1331,1916928,1439,234,936.6896901900001,263.85,0.0006961859721087649,0.028307654,0.22742360830307007,0.2,0.3009033203125,-0.013823551125824451,0.0003447642957326025,0.9987141937017441,0.18360422383993863,2350,0.0003
1331,1925120,1445,235,931.9349385499997,262.12,0.00013917312413127547,0.029360805,0.22617942094802856,0.2,0.2759033203125,0.007893321104347706,-0.0009579787621987635,0.9991783064324409,0.19789003897458315,2360,0.0003
1331,1933312,1452,236,929.3682607100001,261.12,0.00012529173037734154,0.034529194,0.22619681060314178,0.2,0.28709716796875,-0.02035902440547943,0.0007740613829810173,0.9994699864182621,0.2107490837574005,2370,0.0003
1331,1941504,1458,237,931.88670969,261.22,0.00010537788383260249,0.027431313,0.2255714386701584,0.2,0.27415771484375,-0.007581128738820553,-0.0014944429949537152,0.9994632447487675,0.21300899786874652,2380,0.0003
1331,1949696,1464,238,935.8446719499999,262.34,5.1271051779622213e-05,0.028913807,0.2261113077402115,0.2,0.2858642578125,0.0253835991024971,-0.0006814946080339723,0.9998267812043196,0.20471328860148788,2390,0.0003
1331,1957888,1470,239,935.05679326,262.48,6.263541192907951e-05,0.027381528,0.2253260612487793,0.2,0.28316650390625,-0.07722193002700806,-0.002510378891020082,0.9998228597833076,0.2108644237741828,2400,0.0003
1331,1966080,1476,240,938.8841742799999,263.58,6.47917907102169e-05,0.027224563,0.22419418394565582,0.2,0.28997802734375,0.0557757206261158,-0.0026526209479925456,0.9998177692468744,0.23050247682258487,2410,0.0003
1331,1974272,1482,241,940.7140054100001,263.95,4.399407105069031e-05,0.027174834,0.2220274806022644,0.2,0.2773681640625,-0.017007896676659584,-0.0002572139210315072,0.9998820128093939,0.24813290098682045,2420,0.0003
1331,1982464,1489,242,942.9227961599998,264.2,3.592231844535831e-05,0.028009553,0.2211388498544693,0.2,0.2839599609375,0.038983434438705444,0.0011827290029032156,0.9999142263040994,0.2715834855102003,2430,0.0003
1331,1990656,1495,243,943.6695957,264.16,3.029308479582937e-05,0.024671314,0.21984553337097168,0.2,0.2711669921875,-0.009726827964186668,0.0013117972201143857,0.9999308894693968,0.2925078456290066,2440,0.0003
1331,1998848,1501,244,944.05800837,263.98,4.2589218550403986e-05,0.030340098,0.21835236251354218,0.2,0.29798583984375,-0.015453885309398174,-0.0003049427206860855,0.9999069306359161,0.3087191625498235,2450,0.0003
1331,2007040,1507,245,944.5876433200001,264.68,4.125389138422975e-05,0.02801827,0.21727138757705688,0.2,0.30634765625,-0.007641717791557312,-0.0007978693904078682,0.9999166505949688,0.3294713517650962,2460,0.0003
1331,2015232,1513,246,945.59872237,264.74,7.297601057558723e-05,0.029551245,0.2159356325864792,0.2,0.3038818359375,0.04075539484620094,-0.0007833758267224766,0.9998329313530121,0.33953675338998435,2470,0.0003
1331,2023424,1519,247,943.2100273199998,263.99,4.729594154184724e-05,0.023800964,0.21692435443401337,0.2,0.27811279296875,-0.0015028971247375011,0.001673114827099198,0.9998907717163092,0.34020523382350804,2480,0.0003
1331,2031616,1526,248,940.03407306,262.3,4.134501282493375e-05,0.030844092,0.2177821844816208,0.2,0.3059326171875,-0.03608023375272751,-0.0017980839955271221,0.9999071158890729,0.32912821546196935,2490,0.0003
1331,2039808,1532,249,939.75751111,262.26,3.2498958109528076e-05,0.029744279,0.2151275873184204,0.2,0.295947265625,0.00683002732694149,-0.0027487871986522803,0.999932238679321,0.34370422484353186,2500,0.0003
1331,2048000,1538,250,942.5007576300002,263.47,4.37371096836614e-05,0.029670436,0.2159000188112259,0.2,0.30191650390625,-0.018777741119265556,-0.00014779501798329876,0.9999029519967735,0.3552729753777385,2510,0.0003
1331,2056192,1544,251,944.8272938199999,264.69,2.9311471445225833e-05,0.03184516,0.21666525304317474,0.2,0.28341064453125,-0.01444519218057394,0.0010585993202766985,0.9999289667830453,0.34350646743550894,2520,0.0003
1331,2064384,1550,252,945.7830743899998,264.97,4.024767468919776e-05,0.032435603,0.2177276462316513,0.2,0.29564208984375,-0.0067720310762524605,0.0003454861103818985,0.9998857234240859,0.3276131951250136,2530,0.0003
1331,2072576,1556,253,940.44502435,262.94,3.6375484503992085e-05,0.027844,0.21649350225925446,0.2,0.28800048828125,0.031725261360406876,-0.0004441866221895907,0.999928619567072,0.3408738631755114,2540,0.0003
1331,2080768,1562,254,934.3720532200001,260.68,3.522465591814239e-05,0.030202853,0.21352066099643707,0.2,0.28636474609375,-0.007232381496578455,-0.001010468998538272,0.9999162417443586,0.3697182950563729,2550,0.0003
1331,2088960,1568,255,932.6188099599999,259.8,3.058629332812757e-05,0.030174535,0.21197666227817535,0.2,0.29937744140625,0.01704333908855915,-0.00204068227121752,0.9999287855825969,0.39742310512810947,2560,0.0003
1331,2097152,1575,256,933.34144984,259.98,3.51074463097234e-05,0.028804887,0.21157388389110565,0.2,0.30081787109375,-0.016196757555007935,0.00030488988195429554,0.9999225055726129,0.4148469949141145,2570,0.0003
1331,2105344,1581,257,936.50610824,260.7,3.0985716774267756e-05,0.02808982,0.2127762883901596,0.2,0.2907470703125,-0.019351443275809288,0.0005802046942335437,0.999923814793874,0.4023960277438164,2580,0.0003
1331,2113536,1587,258,938.16019801,261.11,3.577348893841758e-05,0.028648458,0.2142622321844101,0.2,0.2981201171875,-0.0018455259269103408,0.0006994723813477322,0.9999228665037663,0.37834167703986166,2590,0.0003
1331,2121728,1593,259,942.3753495499998,262.46,5.0697668601884516e-05,0.031409733,0.21240544319152832,0.2,0.30611572265625,0.0038935975171625614,0.0013920765803050017,0.9998935425755917,0.38525114124640825,2600,0.0003
1331,2129920,1599,260,944.2353147400001,263.18,2.8441285408575823e-05,0.028315485,0.2112443596124649,0.2,0.2792236328125,-0.004703168757259846,0.0007330177575568086,0.9999370371588157,0.40902282963506875,2610,0.0003
1331,2138112,1605,261,942.26585479,262.73,2.876513168885708e-05,0.029472057,0.2117607444524765,0.2,0.2932373046875,-0.014032379724085331,0.0010618954922392732,0.9999421517277369,0.41428732029162346,2620,0.0003
1331,2146304,1611,262,938.3585321000002,261.41,5.367212126259346e-05,0.0316732,0.2112080454826355,0.2,0.2882080078125,-0.015761854127049446,-0.0011835340676043416,0.9998784787749173,0.406771662319079,2630,0.0003
1331,2154496,1618,263,941.0008409000001,262.22,6.24166111691693e-05,0.028910693,0.2109960913658142,0.2,0.295458984375,-0.03144383057951927,-0.000812084362769383,0.999860046125832,0.41795607479289176,2640,0.0003
1331,2162688,1624,264,945.95578711,263.65,3.712878614905435e-05,0.03023766,0.20954668521881104,0.2,0.30445556640625,0.00901698973029852,-0.0017834273665357614,0.9999028411402833,0.4357680301181972,2650,0.0003
1331,2170880,1630,265,948.0171187499998,264.55,4.4974513626527825e-05,0.031902194,0.20778517425060272,0.2,0.3159912109375,-0.01245106477290392,0.0007750450447929324,0.9998991919565015,0.45424121362157166,2660,0.0003
1331,2179072,1636,266,946.2693819199999,264.01,0.001410848903165629,0.029896613,0.20788288116455078,0.2,0.3243896484375,-0.013977699913084507,0.005462772246755776,0.997390111675486,0.46036735814996066,2670,0.0003
1331,2187264,1642,267,943.2808868400002,262.79,0.0009068418238143749,0.028395297,0.20854689180850983,0.2,0.2887939453125,-0.00436354149132967,0.0029552446412708377,0.9979478167369962,0.452033838769421,2680,0.0003
1331,2195456,1648,268,942.05035665,261.99,5.682717375776747e-05,0.027765349,0.20958709716796875,0.2,0.276513671875,0.02183639071881771,0.004266461365841678,0.9997193260351196,0.4417337358929217,2690,0.0003
1331,2203648,1654,269,942.2330992900003,261.72,0.0004828149190018394,0.029655332,0.2113991528749466,0.2,0.3063720703125,0.007984922267496586,0.0021643172343829065,0.999037922010757,0.41180473952554164,2700,0.0003
1331,2211840,1660,270,941.7150936099999,261.59,5.814967208124244e-05,0.027493495,0.21126358211040497,0.2,0.27996826171875,0.007542891427874565,0.0006727000245518866,0.9997696538339369,0.41579392361454665,2710,0.0003
1331,2220032,1667,271,942.6862984,261.83,3.7968005457855725e-05,0.02712746,0.21092744171619415,0.2,0.2824462890625,-0.003672979073598981,0.0025695163496493477,0.9998917665943736,0.4207345507107675,2720,0.0003
1331,2228224,1673,272,942.1627415599999,261.88,4.1493023763905514e-05,0.03026025,0.21189452707767487,0.2,0.286669921875,-0.004763854201883078,0.002477357763018517,0.9998865594097879,0.41428867913782597,2730,0.0003
1331,2236416,1679,273,944.04506658,262.44,8.721219792562351e-05,0.035512984,0.21171815693378448,0.2,0.32454833984375,-0.01978297345340252,-0.0041681476823214325,0.9997462877945509,0.40519311958923937,2740,0.0003
1331,2244608,1685,274,943.11304503,262.09,3.6765330492727347e-05,0.03001075,0.21224118769168854,0.2,0.29439697265625,-0.015360401012003422,-0.0004305691971239867,0.9998867088797851,0.4086761211976409,2750,0.0003
1331,2252800,1691,275,942.2275345499999,261.66,3.1597117720139066e-05,0.0308244,0.213196262717247,0.2,0.29781494140625,-0.009831923991441727,-0.001994411451596534,0.9999252375855576,0.3910640196874738,2760,0.0003
1331,2260992,1697,276,945.8290929799998,262.63,4.8304122097420076e-05,0.031675905,0.2134295552968979,0.2,0.31004638671875,0.026031823828816414,-0.0004182019587460672,0.9998980710806791,0.3904209491796792,2770,0.0003
1331,2269184,1703,277,947.17102189,263.09,3.582813513034466e-05,0.02963015,0.21305274963378906,0.2,0.28607177734375,-0.008265768177807331,-0.00016348683384421748,0.9998761969764018,0.38933918327093125,2780,0.0003
1331,2277376,1710,278,946.67638361,263.31,3.672667155854015e-05,0.029510034,0.211770698428154,0.2,0.294970703125,-0.03787097707390785,0.000970686596519954,0.9999197449797066,0.40279629128053784,2790,0.0003
1331,2285568,1716,279,937.1447274300001,261.81,0.004185899484764377,0.0349881,0.21097326278686523,0.2,0.3217529296875,-0.029341252520680428,-0.00028802077085856583,0.9918194515630603,0.41261053630150857,2800,0.0003
1331,2293760,1722,280,935.44324073,261.46,0.00908227429888484,0.029835794,0.2139127254486084,0.2,0.29150390625,0.013158063404262066,0.0027253085285337876,0.9795937016606331,0.39043936468660834,2810,0.0003
1331,2301952,1728,281,937.26902856,261.49,0.00041935624875009123,0.027030587,0.21090523898601532,0.2,0.28280029296875,-0.03296373784542084,0.0006125671290647006,0.9951084512285888,0.4132164767477661,2820,0.0003
1331,2310144,1734,282,945.8015980499997,262.74,0.00016433753782223447,0.02703143,0.21112985908985138,0.2,0.28787841796875,-0.024914007633924484,-8.189437612600159e-05,0.9984351474558935,0.4201022705528885,2830,0.0003
1331,2318336,1740,283,942.4132020600003,261.63,0.00011431344600083548,0.026737552,0.21084362268447876,0.2,0.273974609375,-0.004276331048458815,-0.0009187996773107443,0.9991548645775765,0.4263498529791832,2840,0.0003
1331,2326528,1747,284,938.1438341100002,260.21,8.587123906949046e-05,0.02944268,0.20939375460147858,0.2,0.28116455078125,0.011526952497661114,0.0021518556808587165,0.9994893030961975,0.43990122294053435,2850,0.0003
1331,2334720,1753,285,935.0361699399999,259.03,5.36561471150776e-05,0.027198814,0.20747648179531097,0.2,0.294287109375,-0.0034567450638860464,-0.0019008113984455121,0.9997441486921161,0.46649183253757653,2860,0.0003
1331,2342912,1759,286,935.4091322300001,258.78,4.0764178019259135e-05,0.028082546,0.2070368528366089,0.2,0.2857666015625,-0.01736580580472946,0.001046658063205541,0.9998491001024377,0.48479203656315806,2870,0.0003
1331,2351104,1765,287,938.3055586100002,259.44,3.525254800607058e-05,0.025961652,0.20581819117069244,0.2,0.28768310546875,-0.023082969710230827,0.0018770093228340557,0.9998925648033037,0.4939988423138857,2880,0.0003
1331,2359296,1771,288,938.8916890499999,259.68,3.346871020255548e-05,0.027387444,0.20439307391643524,0.2,0.29814453125,-0.01852750964462757,-0.0013009333708396298,0.9999183480031206,0.5165741994511336,2890,0.0003
1331,2367488,1777,289,935.1120397599999,258.53,2.7377824247309944e-05,0.028729312,0.20514576137065887,0.2,0.29100341796875,-0.018938051536679268,0.0008661382982609212,0.9999360043366323,0.5131688528228551,2900,0.0003
1331,2375680,1783,290,933.6251046000001,258.12,5.15087781231216e-05,0.03013845,0.20536142587661743,0.2,0.29862060546875,-0.0271497443318367,-0.002651095063993125,0.9998622425919166,0.4974302779417485,2910,0.0003
1331,2383872,1790,291,933.0219221199998,257.85,2.8791393841487434e-05,0.03079822,0.20556022226810455,0.2,0.30072021484375,-0.009903954342007637,7.144332266761921e-05,0.9999284156947397,0.5001715382095426,2920,0.0003
1331,2392064,1796,292,935.67749219,258.94,3.7871503342756795e-05,0.030334385,0.205219566822052,0.2,0.31160888671875,-0.006431891582906246,-0.0006458144571297453,0.9999185696942732,0.5045821820851415,2930,0.0003
1331,2400256,1802,293,939.2178737400001,260.19,2.4477791752985924e-05,0.028750777,0.20634524524211884,0.2,0.2902099609375,-0.02072126977145672,0.0008337955115166551,0.9999447415175382,0.49260753551498054,2940,0.0003
1331,2408448,1808,294,943.2507330700001,261.61,3.087233768539477e-05,0.033410862,0.20442618429660797,0.2,0.31446533203125,-0.009909666143357754,-0.0025189412121108035,0.9999331034559873,0.5110327652189881,2950,0.0003
